Farm_ID,Date,NDVI,crop label,ground truth month
C003,18-04-2024,0.14911863,Cotton,01-11-2023
C003,19-01-2024,0.82778776,Cotton,01-11-2023
C003,19-03-2024,0.59916276,Cotton,01-11-2023
C003,19-05-2023,0.1444522,Cotton,01-11-2023
C003,20-11-2023,0.22022566,Cotton,01-11-2023
C003,21-10-2023,0.6216531,Cotton,01-11-2023
C003,23-02-2024,0.8189563,Cotton,01-11-2023
C003,23-04-2024,0.12059369,Cotton,01-11-2023
C003,24-01-2024,0.8816821,Cotton,01-11-2023
C003,24-03-2024,0.37148398,Cotton,01-11-2023
C003,24-05-2023,0.107880645,Cotton,01-11-2023
C003,25-11-2023,0.14533623,Cotton,01-11-2023
C003,25-12-2023,0.68080807,Cotton,01-11-2023
C003,26-10-2023,0.6260212,Cotton,01-11-2023
C003,28-02-2024,0.856,Cotton,01-11-2023
C003,29-05-2023,0.12961622,Cotton,01-11-2023
C003,30-12-2023,0.6913043,Cotton,01-11-2023
C004,01-09-2023,0.7338448,Cotton,01-11-2023
C004,01-10-2023,0.7858092,Cotton,01-11-2023
C004,03-02-2024,0.503367,Cotton,01-11-2023
C004,03-04-2024,0.5480289,Cotton,01-11-2023
C004,04-01-2024,0.23809524,Cotton,01-11-2023
C004,04-03-2024,0.8005935,Cotton,01-11-2023
C004,05-11-2023,0.64881533,Cotton,01-11-2023
C004,08-04-2024,0.5873016,Cotton,01-11-2023
C004,08-06-2023,0.11419753,Cotton,01-11-2023
C004,09-01-2024,0.26960784,Cotton,01-11-2023
C004,09-03-2024,0.7716604,Cotton,01-11-2023
C004,09-05-2023,0.1493776,Cotton,01-11-2023
C004,10-11-2023,0.622062,Cotton,01-11-2023
C004,10-12-2023,0.55336976,Cotton,01-11-2023
C004,11-10-2023,0.7404364,Cotton,01-11-2023
C004,13-04-2024,0.6909621,Cotton,01-11-2023
C004,13-06-2023,0.11126006,Cotton,01-11-2023
C004,14-01-2024,0.27889907,Cotton,01-11-2023
C004,14-03-2024,0.7707622,Cotton,01-11-2023
C004,14-05-2023,0.13515688,Cotton,01-11-2023
C004,15-11-2023,0.57175106,Cotton,01-11-2023
C004,15-12-2023,0.4749369,Cotton,01-11-2023
C004,18-02-2024,0.70072514,Cotton,01-11-2023
C004,18-04-2024,0.3872387,Cotton,01-11-2023
C004,19-01-2024,0.34662578,Cotton,01-11-2023
C004,19-03-2024,0.76405734,Cotton,01-11-2023
C004,19-05-2023,0.124664366,Cotton,01-11-2023
C004,20-11-2023,0.6154791,Cotton,01-11-2023
C004,21-10-2023,0.7158042,Cotton,01-11-2023
C004,23-02-2024,0.7556189,Cotton,01-11-2023
C004,23-04-2024,0.4698727,Cotton,01-11-2023
C004,24-01-2024,0.3412943,Cotton,01-11-2023
C004,24-03-2024,0.6284404,Cotton,01-11-2023
C004,24-05-2023,0.1184669,Cotton,01-11-2023
C004,25-11-2023,0.405436,Cotton,01-11-2023
C004,25-12-2023,0.21850613,Cotton,01-11-2023
C004,26-10-2023,0.6936556,Cotton,01-11-2023
C004,28-02-2024,0.8071834,Cotton,01-11-2023
C004,29-05-2023,0.11026034,Cotton,01-11-2023
C004,30-12-2023,0.26424444,Cotton,01-11-2023
C005,01-09-2023,0.871396,Cotton,01-11-2023
C005,01-10-2023,0.8107966,Cotton,01-11-2023
C005,03-02-2024,0.858782,Cotton,01-11-2023
C005,03-04-2024,0.19650254,Cotton,01-11-2023
C005,04-01-2024,0.40837696,Cotton,01-11-2023
C005,04-03-2024,0.7150166,Cotton,01-11-2023
C005,05-11-2023,0.6540442,Cotton,01-11-2023
C005,08-04-2024,0.14338405,Cotton,01-11-2023
C005,08-06-2023,0.122369446,Cotton,01-11-2023
C005,09-01-2024,0.71451145,Cotton,01-11-2023
C005,09-03-2024,0.586141,Cotton,01-11-2023
C005,09-05-2023,0.10552214,Cotton,01-11-2023
C005,10-11-2023,0.6558003,Cotton,01-11-2023
C005,10-12-2023,0.2451923,Cotton,01-11-2023
C005,11-10-2023,0.6965389,Cotton,01-11-2023
C005,13-04-2024,0.14696337,Cotton,01-11-2023
C005,13-06-2023,0.13494809,Cotton,01-11-2023
C005,14-01-2024,0.8521248,Cotton,01-11-2023
C005,14-03-2024,0.43686375,Cotton,01-11-2023
C005,14-05-2023,0.1136,Cotton,01-11-2023
C005,15-11-2023,0.61165625,Cotton,01-11-2023
C005,15-12-2023,0.2863753,Cotton,01-11-2023
C005,18-02-2024,0.81099325,Cotton,01-11-2023
C005,18-04-2024,0.15281235,Cotton,01-11-2023
C005,19-01-2024,0.8095238,Cotton,01-11-2023
C005,19-03-2024,0.34808686,Cotton,01-11-2023
C005,19-05-2023,0.12351327,Cotton,01-11-2023
C005,20-11-2023,0.6255787,Cotton,01-11-2023
C005,21-10-2023,0.66189784,Cotton,01-11-2023
C005,23-02-2024,0.8021095,Cotton,01-11-2023
C005,23-04-2024,0.14085405,Cotton,01-11-2023
C005,24-01-2024,0.8409432,Cotton,01-11-2023
C005,24-03-2024,0.21319199,Cotton,01-11-2023
C005,24-05-2023,0.10380881,Cotton,01-11-2023
C005,25-11-2023,0.19665273,Cotton,01-11-2023
C005,25-12-2023,0.41837645,Cotton,01-11-2023
C005,26-10-2023,0.6608668,Cotton,01-11-2023
C005,28-02-2024,0.78903824,Cotton,01-11-2023
C005,29-05-2023,0.14348462,Cotton,01-11-2023
C005,30-12-2023,0.53670233,Cotton,01-11-2023
C006,01-09-2023,0.36861148,Cotton,01-11-2023
C006,01-10-2023,0.68256086,Cotton,01-11-2023
C006,03-02-2024,0.21597633,Cotton,01-11-2023
C006,03-04-2024,0.10617284,Cotton,01-11-2023
C006,04-01-2024,0.37062937,Cotton,01-11-2023
C006,04-03-2024,0.19274734,Cotton,01-11-2023
C006,05-11-2023,0.6299157,Cotton,01-11-2023
C006,08-04-2024,0.12931034,Cotton,01-11-2023
C006,08-06-2023,0.09164557,Cotton,01-11-2023
C006,09-01-2024,0.6076923,Cotton,01-11-2023
C006,09-03-2024,0.17197452,Cotton,01-11-2023
C006,09-05-2023,0.1184466,Cotton,01-11-2023
C006,10-11-2023,0.6105721,Cotton,01-11-2023
C006,10-12-2023,0.6207469,Cotton,01-11-2023
C006,11-10-2023,0.6697499,Cotton,01-11-2023
C006,13-04-2024,0.18602261,Cotton,01-11-2023
C006,13-06-2023,0.10540301,Cotton,01-11-2023
C006,14-01-2024,0.63275796,Cotton,01-11-2023
C006,14-03-2024,0.18195957,Cotton,01-11-2023
C006,14-05-2023,0.10987996,Cotton,01-11-2023
C006,15-11-2023,0.562647,Cotton,01-11-2023
C006,15-12-2023,0.58501875,Cotton,01-11-2023
C006,18-02-2024,0.20027435,Cotton,01-11-2023
C006,18-04-2024,0.10465116,Cotton,01-11-2023
C006,19-01-2024,0.45717308,Cotton,01-11-2023
C006,19-03-2024,0.1613147,Cotton,01-11-2023
C006,19-05-2023,0.118644066,Cotton,01-11-2023
C006,20-11-2023,0.5919974,Cotton,01-11-2023
C006,21-10-2023,0.6685783,Cotton,01-11-2023
C006,23-02-2024,0.1958042,Cotton,01-11-2023
C006,23-04-2024,0.12894736,Cotton,01-11-2023
C006,24-01-2024,0.36162224,Cotton,01-11-2023
C006,24-03-2024,0.13892908,Cotton,01-11-2023
C006,24-05-2023,0.10383536,Cotton,01-11-2023
C006,25-11-2023,0.37810043,Cotton,01-11-2023
C006,25-12-2023,0.6066522,Cotton,01-11-2023
C006,26-10-2023,0.68163806,Cotton,01-11-2023
C006,28-02-2024,0.18594307,Cotton,01-11-2023
C006,29-05-2023,0.13229571,Cotton,01-11-2023
C006,30-12-2023,0.5877309,Cotton,01-11-2023
C007,01-09-2023,0.69077134,Cotton,01-11-2023
C007,01-10-2023,0.7448429,Cotton,01-11-2023
C007,03-02-2024,0.6072664,Cotton,01-11-2023
C007,03-04-2024,0.14592484,Cotton,01-11-2023
C007,04-01-2024,0.24767226,Cotton,01-11-2023
C007,04-03-2024,0.38579068,Cotton,01-11-2023
C007,05-11-2023,0.56886226,Cotton,01-11-2023
C007,08-04-2024,0.13168724,Cotton,01-11-2023
C007,08-06-2023,0.112299465,Cotton,01-11-2023
C007,09-01-2024,0.38266385,Cotton,01-11-2023
C007,09-03-2024,0.23109843,Cotton,01-11-2023
C007,09-05-2023,0.12083153,Cotton,01-11-2023
C007,10-11-2023,0.5397984,Cotton,01-11-2023
C007,10-12-2023,0.34371755,Cotton,01-11-2023
C007,11-10-2023,0.6709373,Cotton,01-11-2023
C007,13-04-2024,0.16988418,Cotton,01-11-2023
C007,13-06-2023,0.09147287,Cotton,01-11-2023
C007,14-01-2024,0.40763932,Cotton,01-11-2023
C007,14-03-2024,0.19419488,Cotton,01-11-2023
C007,14-05-2023,0.07508664,Cotton,01-11-2023
C007,15-11-2023,0.49065745,Cotton,01-11-2023
C007,15-12-2023,0.24717833,Cotton,01-11-2023
C007,18-02-2024,0.62237763,Cotton,01-11-2023
C007,18-04-2024,0.114816576,Cotton,01-11-2023
C007,19-01-2024,0.43822223,Cotton,01-11-2023
C007,19-03-2024,0.15180723,Cotton,01-11-2023
C007,19-05-2023,0.05496988,Cotton,01-11-2023
C007,20-11-2023,0.52213544,Cotton,01-11-2023
C007,21-10-2023,0.61732125,Cotton,01-11-2023
C007,23-02-2024,0.578682,Cotton,01-11-2023
C007,23-04-2024,0.15824032,Cotton,01-11-2023
C007,24-01-2024,0.49617592,Cotton,01-11-2023
C007,24-03-2024,0.16453674,Cotton,01-11-2023
C007,24-05-2023,0.10593539,Cotton,01-11-2023
C007,25-11-2023,0.34629405,Cotton,01-11-2023
C007,25-12-2023,0.2620545,Cotton,01-11-2023
C007,26-10-2023,0.5862579,Cotton,01-11-2023
C007,28-02-2024,0.5371179,Cotton,01-11-2023
C007,29-05-2023,0.13657771,Cotton,01-11-2023
C007,30-12-2023,0.29791272,Cotton,01-11-2023
C008,01-09-2023,0.88294464,Cotton,01-11-2023
C008,01-10-2023,0.8418668,Cotton,01-11-2023
C008,03-02-2024,0.870257,Cotton,01-11-2023
C008,03-04-2024,0.35630384,Cotton,01-11-2023
C008,04-01-2024,0.2462638,Cotton,01-11-2023
C008,04-03-2024,0.8620971,Cotton,01-11-2023
C008,05-11-2023,0.66948354,Cotton,01-11-2023
C008,08-04-2024,0.26469564,Cotton,01-11-2023
C008,08-06-2023,0.14012739,Cotton,01-11-2023
C008,09-01-2024,0.46899402,Cotton,01-11-2023
C008,09-03-2024,0.83902127,Cotton,01-11-2023
C008,09-05-2023,0.13364674,Cotton,01-11-2023
C008,10-11-2023,0.63570565,Cotton,01-11-2023
C008,10-12-2023,0.4356929,Cotton,01-11-2023
C008,11-10-2023,0.79525596,Cotton,01-11-2023
C008,13-04-2024,0.24133377,Cotton,01-11-2023
C008,13-06-2023,0.10501419,Cotton,01-11-2023
C008,14-01-2024,0.6613358,Cotton,01-11-2023
C008,14-03-2024,0.8207687,Cotton,01-11-2023
C008,14-05-2023,0.1362764,Cotton,01-11-2023
C008,15-11-2023,0.5788839,Cotton,01-11-2023
C008,15-12-2023,0.20856462,Cotton,01-11-2023
C008,18-02-2024,0.8696952,Cotton,01-11-2023
C008,18-04-2024,0.21292217,Cotton,01-11-2023
C008,19-01-2024,0.72074986,Cotton,01-11-2023
C008,19-03-2024,0.79038227,Cotton,01-11-2023
C008,19-05-2023,0.14710484,Cotton,01-11-2023
C008,20-11-2023,0.6102143,Cotton,01-11-2023
C008,21-10-2023,0.76448697,Cotton,01-11-2023
C008,23-02-2024,0.8799368,Cotton,01-11-2023
C008,23-04-2024,0.13470206,Cotton,01-11-2023
C008,24-01-2024,0.81990814,Cotton,01-11-2023
C008,24-03-2024,0.64031875,Cotton,01-11-2023
C008,24-05-2023,0.081716634,Cotton,01-11-2023
C008,25-11-2023,0.35976675,Cotton,01-11-2023
C008,25-12-2023,0.19183078,Cotton,01-11-2023
C008,26-10-2023,0.7446346,Cotton,01-11-2023
C008,28-02-2024,0.87965035,Cotton,01-11-2023
C008,29-05-2023,0.14841351,Cotton,01-11-2023
C008,30-12-2023,0.24869566,Cotton,01-11-2023
C009,01-09-2023,0.5330845,Cotton,01-11-2023
C009,01-10-2023,0.7026239,Cotton,01-11-2023
C009,03-02-2024,0.8025701,Cotton,01-11-2023
C009,03-04-2024,0.49110672,Cotton,01-11-2023
C009,04-01-2024,0.23672055,Cotton,01-11-2023
C009,04-03-2024,0.8093534,Cotton,01-11-2023
C009,05-11-2023,0.64042157,Cotton,01-11-2023
C009,08-04-2024,0.4587332,Cotton,01-11-2023
C009,08-06-2023,0.0964975,Cotton,01-11-2023
C009,09-01-2024,0.4310757,Cotton,01-11-2023
C009,09-03-2024,0.7808219,Cotton,01-11-2023
C009,09-05-2023,0.16129032,Cotton,01-11-2023
C009,10-11-2023,0.5898213,Cotton,01-11-2023
C009,10-12-2023,0.21461187,Cotton,01-11-2023
C009,11-10-2023,0.73430085,Cotton,01-11-2023
C009,13-04-2024,0.4496768,Cotton,01-11-2023
C009,13-06-2023,0.10988252,Cotton,01-11-2023
C009,14-01-2024,0.61959183,Cotton,01-11-2023
C009,14-03-2024,0.75931084,Cotton,01-11-2023
C009,14-05-2023,0.10583942,Cotton,01-11-2023
C009,15-11-2023,0.55486286,Cotton,01-11-2023
C009,15-12-2023,0.20423779,Cotton,01-11-2023
C009,18-02-2024,0.8407468,Cotton,01-11-2023
C009,18-04-2024,0.2621664,Cotton,01-11-2023
C009,19-01-2024,0.5938338,Cotton,01-11-2023
C009,19-03-2024,0.7324841,Cotton,01-11-2023
C009,19-05-2023,0.11032864,Cotton,01-11-2023
C009,20-11-2023,0.5497888,Cotton,01-11-2023
C009,21-10-2023,0.71630466,Cotton,01-11-2023
C009,23-02-2024,0.8385604,Cotton,01-11-2023
C009,23-04-2024,0.22941355,Cotton,01-11-2023
C009,24-01-2024,0.71895427,Cotton,01-11-2023
C009,24-03-2024,0.6148492,Cotton,01-11-2023
C009,24-05-2023,0.118623234,Cotton,01-11-2023
C009,25-11-2023,0.27366608,Cotton,01-11-2023
C009,25-12-2023,0.24804805,Cotton,01-11-2023
C009,26-10-2023,0.72626454,Cotton,01-11-2023
C009,28-02-2024,0.8422091,Cotton,01-11-2023
C009,29-05-2023,0.09854015,Cotton,01-11-2023
C009,30-12-2023,0.28512585,Cotton,01-11-2023
C010,01-09-2023,0.636695,Cotton,01-11-2023
C010,01-10-2023,0.7204189,Cotton,01-11-2023
C010,03-02-2024,0.8524114,Cotton,01-11-2023
C010,03-04-2024,0.5505985,Cotton,01-11-2023
C010,04-01-2024,0.23826087,Cotton,01-11-2023
C010,04-03-2024,0.85080856,Cotton,01-11-2023
C010,05-11-2023,0.7277339,Cotton,01-11-2023
C010,08-04-2024,0.5069075,Cotton,01-11-2023
C010,08-06-2023,0.10375276,Cotton,01-11-2023
C010,09-01-2024,0.46506703,Cotton,01-11-2023
C010,09-03-2024,0.79753613,Cotton,01-11-2023
C010,09-05-2023,0.11319771,Cotton,01-11-2023
C010,10-11-2023,0.6864383,Cotton,01-11-2023
C010,10-12-2023,0.21049264,Cotton,01-11-2023
C010,11-10-2023,0.7332233,Cotton,01-11-2023
C010,13-04-2024,0.28764653,Cotton,01-11-2023
C010,13-06-2023,0.08134642,Cotton,01-11-2023
C010,14-01-2024,0.63500625,Cotton,01-11-2023
C010,14-03-2024,0.79295623,Cotton,01-11-2023
C010,14-05-2023,0.12361809,Cotton,01-11-2023
C010,15-11-2023,0.62821245,Cotton,01-11-2023
C010,15-12-2023,0.18177001,Cotton,01-11-2023
C010,18-02-2024,0.86641425,Cotton,01-11-2023
C010,18-04-2024,0.19329455,Cotton,01-11-2023
C010,19-01-2024,0.645749,Cotton,01-11-2023
C010,19-03-2024,0.78131634,Cotton,01-11-2023
C010,19-05-2023,0.12091954,Cotton,01-11-2023
C010,20-11-2023,0.62352943,Cotton,01-11-2023
C010,21-10-2023,0.7323116,Cotton,01-11-2023
C010,23-02-2024,0.85323447,Cotton,01-11-2023
C010,23-04-2024,0.16474982,Cotton,01-11-2023
C010,24-01-2024,0.7613601,Cotton,01-11-2023
C010,24-03-2024,0.6392006,Cotton,01-11-2023
C010,24-05-2023,0.15358691,Cotton,01-11-2023
C010,25-11-2023,0.42128602,Cotton,01-11-2023
C010,25-12-2023,0.19012797,Cotton,01-11-2023
C010,26-10-2023,0.72615874,Cotton,01-11-2023
C010,28-02-2024,0.88247216,Cotton,01-11-2023
C010,29-05-2023,0.12421053,Cotton,01-11-2023
C010,30-12-2023,0.23129542,Cotton,01-11-2023
C011,01-09-2023,0.8683887,Cotton,01-11-2023
C011,01-10-2023,0.84599876,Cotton,01-11-2023
C011,03-02-2024,0.8405049,Cotton,01-11-2023
C011,03-04-2024,0.2183182,Cotton,01-11-2023
C011,04-01-2024,0.29559064,Cotton,01-11-2023
C011,04-03-2024,0.512176,Cotton,01-11-2023
C011,05-11-2023,0.7320765,Cotton,01-11-2023
C011,08-04-2024,0.2028169,Cotton,01-11-2023
C011,08-06-2023,0.12070227,Cotton,01-11-2023
C011,09-01-2024,0.62372446,Cotton,01-11-2023
C011,09-03-2024,0.39811066,Cotton,01-11-2023
C011,09-05-2023,0.12754717,Cotton,01-11-2023
C011,10-11-2023,0.69994485,Cotton,01-11-2023
C011,10-12-2023,0.179987,Cotton,01-11-2023
C011,11-10-2023,0.7966728,Cotton,01-11-2023
C011,13-04-2024,0.16987741,Cotton,01-11-2023
C011,13-06-2023,0.11250874,Cotton,01-11-2023
C011,14-01-2024,0.815047,Cotton,01-11-2023
C011,14-03-2024,0.3286052,Cotton,01-11-2023
C011,14-05-2023,0.1332436,Cotton,01-11-2023
C011,15-11-2023,0.6499299,Cotton,01-11-2023
C011,15-12-2023,0.25501165,Cotton,01-11-2023
C011,18-02-2024,0.7632544,Cotton,01-11-2023
C011,18-04-2024,0.17603911,Cotton,01-11-2023
C011,19-01-2024,0.7448104,Cotton,01-11-2023
C011,19-03-2024,0.2605185,Cotton,01-11-2023
C011,19-05-2023,0.10731374,Cotton,01-11-2023
C011,20-11-2023,0.6520087,Cotton,01-11-2023
C011,21-10-2023,0.7617729,Cotton,01-11-2023
C011,23-02-2024,0.7320307,Cotton,01-11-2023
C011,23-04-2024,0.17142858,Cotton,01-11-2023
C011,24-01-2024,0.801662,Cotton,01-11-2023
C011,24-03-2024,0.2570136,Cotton,01-11-2023
C011,24-05-2023,0.11034483,Cotton,01-11-2023
C011,25-11-2023,0.45074946,Cotton,01-11-2023
C011,25-12-2023,0.24862888,Cotton,01-11-2023
C011,26-10-2023,0.7329361,Cotton,01-11-2023
C011,28-02-2024,0.6738609,Cotton,01-11-2023
C011,29-05-2023,0.11731844,Cotton,01-11-2023
C011,30-12-2023,0.38842976,Cotton,01-11-2023
C012,01-09-2023,0.8436372,Cotton,01-11-2023
C012,01-10-2023,0.7785774,Cotton,01-11-2023
C012,03-02-2024,0.8788695,Cotton,01-11-2023
C012,03-04-2024,0.1916418,Cotton,01-11-2023
C012,04-01-2024,0.30747923,Cotton,01-11-2023
C012,04-03-2024,0.86514884,Cotton,01-11-2023
C012,05-11-2023,0.7028371,Cotton,01-11-2023
C012,08-04-2024,0.16032171,Cotton,01-11-2023
C012,08-06-2023,0.11308768,Cotton,01-11-2023
C012,09-01-2024,0.5841648,Cotton,01-11-2023
C012,09-03-2024,0.8244034,Cotton,01-11-2023
C012,09-05-2023,0.10963115,Cotton,01-11-2023
C012,10-11-2023,0.67124856,Cotton,01-11-2023
C012,10-12-2023,0.16179775,Cotton,01-11-2023
C012,11-10-2023,0.6908651,Cotton,01-11-2023
C012,13-04-2024,0.12391698,Cotton,01-11-2023
C012,13-06-2023,0.12318383,Cotton,01-11-2023
C012,14-01-2024,0.80701756,Cotton,01-11-2023
C012,14-03-2024,0.7980456,Cotton,01-11-2023
C012,14-05-2023,0.1511194,Cotton,01-11-2023
C012,15-11-2023,0.64148235,Cotton,01-11-2023
C012,15-12-2023,0.19832636,Cotton,01-11-2023
C012,18-02-2024,0.8535953,Cotton,01-11-2023
C012,18-04-2024,0.14990513,Cotton,01-11-2023
C012,19-01-2024,0.7577534,Cotton,01-11-2023
C012,19-03-2024,0.7307777,Cotton,01-11-2023
C012,19-05-2023,0.10315009,Cotton,01-11-2023
C012,20-11-2023,0.6036973,Cotton,01-11-2023
C012,21-10-2023,0.660419,Cotton,01-11-2023
C012,23-02-2024,0.84599715,Cotton,01-11-2023
C012,23-04-2024,0.13811149,Cotton,01-11-2023
C012,24-01-2024,0.8354515,Cotton,01-11-2023
C012,24-03-2024,0.5473853,Cotton,01-11-2023
C012,24-05-2023,0.11706102,Cotton,01-11-2023
C012,25-11-2023,0.21186943,Cotton,01-11-2023
C012,25-12-2023,0.26492852,Cotton,01-11-2023
C012,26-10-2023,0.6844904,Cotton,01-11-2023
C012,28-02-2024,0.87698925,Cotton,01-11-2023
C012,29-05-2023,0.08980583,Cotton,01-11-2023
C012,30-12-2023,0.3784461,Cotton,01-11-2023
C013,01-09-2023,0.20899336,Cotton,01-11-2023
C013,01-10-2023,0.49024707,Cotton,01-11-2023
C013,03-02-2024,0.8036437,Cotton,01-11-2023
C013,03-04-2024,0.6483373,Cotton,01-11-2023
C013,04-01-2024,0.21365508,Cotton,01-11-2023
C013,04-03-2024,0.9026754,Cotton,01-11-2023
C013,05-11-2023,0.52638113,Cotton,01-11-2023
C013,08-04-2024,0.69562435,Cotton,01-11-2023
C013,08-06-2023,0.078063674,Cotton,01-11-2023
C013,09-01-2024,0.33309582,Cotton,01-11-2023
C013,09-03-2024,0.84919655,Cotton,01-11-2023
C013,09-05-2023,0.09931507,Cotton,01-11-2023
C013,10-11-2023,0.49969116,Cotton,01-11-2023
C013,10-12-2023,0.32520324,Cotton,01-11-2023
C013,11-10-2023,0.4827479,Cotton,01-11-2023
C013,13-04-2024,0.77030814,Cotton,01-11-2023
C013,13-06-2023,0.0952381,Cotton,01-11-2023
C013,14-01-2024,0.43705615,Cotton,01-11-2023
C013,14-03-2024,0.827118,Cotton,01-11-2023
C013,14-05-2023,0.09527825,Cotton,01-11-2023
C013,15-11-2023,0.44361833,Cotton,01-11-2023
C013,15-12-2023,0.2671543,Cotton,01-11-2023
C013,18-02-2024,0.8655716,Cotton,01-11-2023
C013,18-04-2024,0.30302045,Cotton,01-11-2023
C013,19-01-2024,0.58251506,Cotton,01-11-2023
C013,19-03-2024,0.82156134,Cotton,01-11-2023
C013,19-05-2023,0.086470835,Cotton,01-11-2023
C013,20-11-2023,0.4294135,Cotton,01-11-2023
C013,21-10-2023,0.56966984,Cotton,01-11-2023
C013,23-02-2024,0.9085316,Cotton,01-11-2023
C013,23-04-2024,0.19082648,Cotton,01-11-2023
C013,24-01-2024,0.6783712,Cotton,01-11-2023
C013,24-03-2024,0.731014,Cotton,01-11-2023
C013,24-05-2023,0.101801425,Cotton,01-11-2023
C013,25-11-2023,0.32172936,Cotton,01-11-2023
C013,25-12-2023,0.2003432,Cotton,01-11-2023
C013,26-10-2023,0.5269586,Cotton,01-11-2023
C013,28-02-2024,0.89788294,Cotton,01-11-2023
C013,29-05-2023,0.07317073,Cotton,01-11-2023
C013,30-12-2023,0.21981004,Cotton,01-11-2023
C014,01-09-2023,0.76865673,Cotton,01-11-2023
C014,01-10-2023,0.76891613,Cotton,01-11-2023
C014,03-02-2024,0.89750326,Cotton,01-11-2023
C014,03-04-2024,0.17722255,Cotton,01-11-2023
C014,04-01-2024,0.4369748,Cotton,01-11-2023
C014,04-03-2024,0.8332521,Cotton,01-11-2023
C014,05-11-2023,0.63442135,Cotton,01-11-2023
C014,08-04-2024,0.15724722,Cotton,01-11-2023
C014,08-06-2023,0.1007371,Cotton,01-11-2023
C014,09-01-2024,0.7966616,Cotton,01-11-2023
C014,09-03-2024,0.79932135,Cotton,01-11-2023
C014,09-05-2023,0.12363996,Cotton,01-11-2023
C014,10-11-2023,0.58971363,Cotton,01-11-2023
C014,10-12-2023,0.24605125,Cotton,01-11-2023
C014,11-10-2023,0.70622087,Cotton,01-11-2023
C014,13-04-2024,0.08340469,Cotton,01-11-2023
C014,13-06-2023,0.10225922,Cotton,01-11-2023
C014,14-01-2024,0.8784267,Cotton,01-11-2023
C014,14-03-2024,0.7441127,Cotton,01-11-2023
C014,14-05-2023,0.114754096,Cotton,01-11-2023
C014,15-11-2023,0.53403753,Cotton,01-11-2023
C014,15-12-2023,0.35443825,Cotton,01-11-2023
C014,18-02-2024,0.80609924,Cotton,01-11-2023
C014,18-04-2024,0.13877551,Cotton,01-11-2023
C014,19-01-2024,0.8291925,Cotton,01-11-2023
C014,19-03-2024,0.65085775,Cotton,01-11-2023
C014,19-05-2023,0.124856815,Cotton,01-11-2023
C014,20-11-2023,0.2628324,Cotton,01-11-2023
C014,21-10-2023,0.65653497,Cotton,01-11-2023
C014,23-02-2024,0.8254233,Cotton,01-11-2023
C014,23-04-2024,0.1311442,Cotton,01-11-2023
C014,24-01-2024,0.8844589,Cotton,01-11-2023
C014,24-03-2024,0.4298734,Cotton,01-11-2023
C014,24-05-2023,0.12058329,Cotton,01-11-2023
C014,25-11-2023,0.15424837,Cotton,01-11-2023
C014,25-12-2023,0.5863342,Cotton,01-11-2023
C014,26-10-2023,0.6430359,Cotton,01-11-2023
C014,28-02-2024,0.8545798,Cotton,01-11-2023
C014,29-05-2023,0.10820045,Cotton,01-11-2023
C014,30-12-2023,0.6747091,Cotton,01-11-2023
C015,01-09-2023,0.83147854,Cotton,01-11-2023
C015,01-10-2023,0.77957535,Cotton,01-11-2023
C015,03-02-2024,0.8286359,Cotton,01-11-2023
C015,03-04-2024,0.20405577,Cotton,01-11-2023
C015,04-01-2024,0.22669736,Cotton,01-11-2023
C015,04-03-2024,0.720339,Cotton,01-11-2023
C015,05-11-2023,0.6893855,Cotton,01-11-2023
C015,08-04-2024,0.18873909,Cotton,01-11-2023
C015,08-06-2023,0.10085695,Cotton,01-11-2023
C015,09-01-2024,0.50793093,Cotton,01-11-2023
C015,09-03-2024,0.6085791,Cotton,01-11-2023
C015,09-05-2023,0.3084548,Cotton,01-11-2023
C015,10-11-2023,0.6635932,Cotton,01-11-2023
C015,10-12-2023,0.67405474,Cotton,01-11-2023
C015,11-10-2023,0.74618274,Cotton,01-11-2023
C015,13-04-2024,0.17750439,Cotton,01-11-2023
C015,13-06-2023,0.11214333,Cotton,01-11-2023
C015,14-01-2024,0.687974,Cotton,01-11-2023
C015,14-03-2024,0.49858624,Cotton,01-11-2023
C015,14-05-2023,0.2371342,Cotton,01-11-2023
C015,15-11-2023,0.5833333,Cotton,01-11-2023
C015,15-12-2023,0.36936235,Cotton,01-11-2023
C015,18-02-2024,0.80085593,Cotton,01-11-2023
C015,18-04-2024,0.16644937,Cotton,01-11-2023
C015,19-01-2024,0.6731869,Cotton,01-11-2023
C015,19-03-2024,0.39559165,Cotton,01-11-2023
C015,19-05-2023,0.16534346,Cotton,01-11-2023
C015,20-11-2023,0.5683212,Cotton,01-11-2023
C015,21-10-2023,0.7177799,Cotton,01-11-2023
C015,23-02-2024,0.82700545,Cotton,01-11-2023
C015,23-04-2024,0.14874816,Cotton,01-11-2023
C015,24-01-2024,0.7736303,Cotton,01-11-2023
C015,24-03-2024,0.29347825,Cotton,01-11-2023
C015,24-05-2023,0.12911843,Cotton,01-11-2023
C015,25-11-2023,0.42088267,Cotton,01-11-2023
C015,25-12-2023,0.15612648,Cotton,01-11-2023
C015,26-10-2023,0.68985975,Cotton,01-11-2023
C015,28-02-2024,0.8251093,Cotton,01-11-2023
C015,29-05-2023,0.12898876,Cotton,01-11-2023
C015,30-12-2023,0.25864908,Cotton,01-11-2023
C016,01-09-2023,0.52521473,Cotton,01-11-2023
C016,01-10-2023,0.61779976,Cotton,01-11-2023
